Landing page,Month,Date,Hour,Sessions
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-04,13,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-04,14,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-04,15,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-04,16,23
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-04,17,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-04,18,8
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-04,19,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-04,20,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-04,21,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-04,22,25
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-04,23,22
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,0,25
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,1,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,2,5
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,3,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,4,3
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,5,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,6,8
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,7,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,8,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,9,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,10,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,11,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,12,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,13,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,14,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,15,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,16,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,17,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,18,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,19,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,20,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,21,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,22,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-05,23,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,0,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,1,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,2,5
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,3,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,4,1
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,5,1
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,6,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,7,8
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,8,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,9,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,10,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,11,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,12,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,13,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,14,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,15,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,16,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,17,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,18,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,19,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,20,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,21,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,22,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-06,23,24
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,0,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,1,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,2,5
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,3,3
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,5,2
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,6,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,7,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,8,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,9,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,10,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,11,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,12,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,13,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,14,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,15,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,16,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,17,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,18,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,19,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,20,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,21,21
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,22,33
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-07,23,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,0,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,1,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,2,1
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,3,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,4,2
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,5,1
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,6,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,7,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,8,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,9,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,10,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,11,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,12,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,13,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,14,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,15,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,16,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,17,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,18,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,19,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,20,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,21,26
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,22,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-08,23,23
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,0,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,1,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,2,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,3,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,4,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,5,3
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,6,1
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,7,8
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,8,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,9,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,10,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,11,23
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,12,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,13,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,14,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,15,21
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,16,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,17,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,18,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,19,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,20,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,21,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,22,28
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-09,23,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,0,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,1,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,2,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,3,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,4,3
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,5,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,6,5
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,7,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,8,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,9,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,10,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,11,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,12,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,13,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,14,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,15,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,16,23
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,17,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,18,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,19,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,20,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,21,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,22,29
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-10,23,30
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,0,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,1,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,2,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,3,5
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,4,3
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,5,2
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,6,8
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,7,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,8,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,9,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,10,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,11,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,12,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,13,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,14,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,15,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,16,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,17,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,18,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,19,25
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,20,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,21,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,22,28
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-11,23,28
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,0,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,1,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,2,5
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,3,1
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,5,2
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,6,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,7,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,8,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,9,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,10,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,11,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,12,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,13,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,14,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,15,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,16,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,17,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,18,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,19,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,20,21
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,21,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,22,24
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-12,23,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,0,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,1,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,2,5
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,3,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,4,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,5,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,6,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,7,8
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,8,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,9,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,10,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,11,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,12,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,13,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,14,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,15,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,16,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,17,23
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,18,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,19,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,20,30
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,21,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,22,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-13,23,25
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,0,21
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,1,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,2,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,3,5
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,4,2
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,5,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,6,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,7,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,8,21
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,9,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,10,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,11,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,12,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,13,24
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,14,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,15,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,16,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,17,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,18,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,19,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,20,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,21,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,22,30
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-14,23,33
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,0,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,1,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,2,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,3,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,4,1
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,5,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,6,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,7,8
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,8,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,9,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,10,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,11,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,12,21
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,13,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,14,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,15,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,16,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,17,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,18,21
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,19,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,20,26
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,21,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,22,25
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-15,23,26
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,0,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,1,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,2,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,3,5
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,4,1
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,5,3
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,6,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,7,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,8,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,9,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,10,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,11,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,12,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,13,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,14,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,15,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,16,25
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,17,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,18,21
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,19,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,20,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,21,21
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,22,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-16,23,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,0,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,1,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,2,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,3,3
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,4,3
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,5,5
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,6,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,7,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,8,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,9,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,10,21
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,11,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,12,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,13,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,14,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,15,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,16,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,17,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,18,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,19,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,20,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,21,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,22,31
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-17,23,24
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,0,18
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,1,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,2,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,3,3
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,4,5
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,5,2
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,6,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,7,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,8,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,9,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,10,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,11,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,12,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,13,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,14,27
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,15,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,16,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,17,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,18,22
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,19,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,20,14
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,21,22
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,22,34
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-18,23,28
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,0,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,1,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,2,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,3,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,4,1
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,5,1
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,6,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,7,8
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,8,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,9,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,10,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,11,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,12,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,13,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,14,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,15,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,16,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,17,11
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,18,15
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,19,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,20,23
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,21,17
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,22,21
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-19,23,19
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,0,20
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,1,8
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,2,6
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,3,3
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,4,3
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,5,2
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,6,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,7,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,8,13
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,9,8
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,10,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,11,7
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,12,9
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,13,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,14,16
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,15,12
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,16,4
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,17,10
https://form.choiz.com.mx/basic-data?formId=2,1,2023-01-20,18,11
